"image_name","plot","subsample","pedigree","height","tapRoot","leafNum","flw","dlw","frw","drw","spr","pop","whole_Eccentricity","whole_EquivDiameter","whole_EulerNumber","whole_Perimeter","whole_Solidity","whole_BoundingBox","whole_BoundingBox.1","whole_BoundingBox.2","whole_BoundingBox.3","top_Eccentricity","top_EquivDiameter","top_EulerNumber","top_Perimeter","top_Solidity","top_BoundingBox","top_BoundingBox.1","top_BoundingBox.2","top_BoundingBox.3","bottom_Eccentricity","bottom_EquivDiameter","bottom_EulerNumber","bottom_Perimeter","bottom_Solidity","bottom_BoundingBox","bottom_BoundingBox.1","bottom_BoundingBox.2","bottom_BoundingBox.3","Petiole_Width","Petiole_Count","Petiole_Length","rootBio","shootBio"
"7115_rep2_15.25.08",7115,2,"L6038A x P6139B",49.5,29,8,3.2414197893031,1.08180517035173,4.21921354426797,2.11625551480255,0,"diallel",0.28862,1278.7,-325,1220.09842519685,0.19342,361.5,738.5,62.007874015748,77.6574803149606,0.75954,1219.9,-52,1158.50393700787,0.2433,361.5,738.5,62.007874015748,47.4803149606299,0.99493,370.22,1,56.994094488189,0.66606,1787.5,0.5,5.01968503937008,26.259842519685,0.366688976377953,8.0515,29.0927952755906,11.5866126343132,13.9571889236961
"7115_rep3_15.26.57",7115,3,"L6038A x P6139B",53,26,9,3.55534806148941,1.40854497005471,4.27430221608671,2.09309786812732,0,"diallel",0.58219,1378.6,-407,1206.43700787402,0.20896,703.5,388.5,53.740157480315,81.6535433070866,0.47929,1325,-78,1151.83070866142,0.2493,703.5,388.5,53.740157480315,54.3700787401575,0.99532,371.69,1,50.1181102362205,0.87762,1857.5,0.5,3.99606299212598,23.3661417322835,0.443781496062992,8.7311,31.691405511811,11.5945515338502,14.1217783410989
"7116_rep1_13.32.10",7116,1,"P6139A x P6139B",56.5,26.4,8,3.13331793650655,0.970778917158225,4.03494835226544,1.93585981320181,0,"diallel",0.87519,1091.1,-131,653.385826771654,0.25277,1199.5,1054.5,32.6377952755906,66.5551181102362,0.6877,1028.5,-24,599.468503937008,0.30391,1199.5,1054.5,32.6377952755906,41.259842519685,0.99369,326.75,1,49.005905511811,0.49999,1747.5,0.5,5.88582677165354,21.3779527559055,0.372797244094488,8.4753,22.554094488189,11.3368086190838,13.6233737891882
"7116_rep2_13.33.02",7116,2,"P6139A x P6139B",59.5,23.7,6,2.45958884180371,0.131028262406404,3.72134664425144,1.63705307946707,0,"diallel",0.79984,857.7,-186,676.574803149606,0.13962,989.5,805.5,40.2362204724409,70.0984251968504,0.64393,795.56,-24,627.224409448819,0.16765,989.5,805.5,40.2362204724409,46.1614173228347,0.99334,294.86,1,43.6082677165354,0.72438,1853.5,0.5,3.20866141732283,20.0196850393701,0.270549212598425,6.8259,26.3467578740157,11.1314600465099,13.0952922383613
"7116_rep3_13.33.47",7116,3,"P6139A x P6139B",53.5,24.8,7,2.73046379593911,0.598836501088704,3.62647199398532,1.45628673293993,0,"diallel",0.73355,977.13,-160,814.94094488189,0.1754,674.5,834.5,41.751968503937,69.8818897637795,0.29435,924.07,-30,765.01968503937,0.21727,674.5,834.5,41.751968503937,45.5905511811024,0.99352,284,1,44.6811023622047,0.61011,1745.5,0.5,5.11811023622047,20.3740157480315,0.304377952755906,7.736,23.9877637795276,11.0563512560362,13.4060223681042
"7117_rep1_13.34.20",7117,1,"7262A x P6139B",63,24.6,12,3.90801498403061,1.80500469597808,4.1530850572447,1.97408102602201,0,"diallel",0.65668,1419.2,-363,961.988188976378,0.25679,514.5,772.5,60.4527559055118,71.4173228346457,0.30513,1372.6,-88,912.854330708661,0.29913,514.5,772.5,60.4527559055118,46.8110236220472,0.99283,347.02,1,45.2834645669291,0.74405,1860.5,0.5,3.1496062992126,20.6889763779528,0.49090157480315,9.5713,24.1252696850394,11.4571907430821,14.1944338614465
"7117_rep2_13.35.04",7117,2,"7262A x P6139B",62,24.6,9,3.63653297374173,1.41585316336144,3.9963641538619,1.7561322915849,0,"diallel",0.82072,1240.9,-364,1145.64960629921,0.20321,891.5,372.5,50.0393700787402,78.5629921259843,0.68112,1192.2,-57,1095.29527559055,0.22268,891.5,372.5,50.0393700787402,54.6850393700787,0.99246,332.47,1,45.9566929133858,0.75259,1912.5,0.5,2.73622047244094,19.9606299212598,0.427714566929134,8.8941,24.4507086614173,11.3715116590194,13.9089681136289
"7117_rep3_13.35.41",7117,3,"7262A x P6139B",55.5,29.4,9,3.91641335372944,1.74396880539171,3.81815178981808,1.66203036255327,0,"diallel",0.50473,1301.1,-263,1031.75196850394,0.18963,240.5,370.5,64.744094488189,78.0314960629921,0.52885,1258.2,-59,973.976377952756,0.25095,240.5,370.5,64.744094488189,54.7244094488189,0.98826,309.52,1,55.1161417322835,0.31478,1919.5,0.5,8.07086614173228,19.3897637795276,0.437543307086614,9.1511,29.99525,11.2285047352208,14.0221116339072
"7118_rep1_15.57.21",7118,1,"L7550A x P6139B",52,31,9,3.54529772563591,1.41098697371026,4.14059181338742,1.90954250488444,0,"diallel",0.73371,1357.7,-267,1153.50393700787,0.24795,874.5,555.5,46.2992125984252,82.5590551181102,0.45071,1306.5,-53,1090.96456692913,0.30705,874.5,555.5,46.2992125984252,51.0826771653543,0.99496,347.31,1,58.257874015748,0.72556,1958.5,0.5,2.79527559055118,27.5590551181102,0.453068897637795,8.6149,31.0258031496063,11.4588915764777,14.0974202522513
"7118_rep2_15.58.10",7118,2,"L7550A x P6139B",54,30.5,9,3.23514279733207,1.04731899428056,4.31012775913002,2.11142458753289,0,"diallel",0.86307,1255.7,-362,873.070866141732,0.24505,1231.5,661.5,40.2165354330709,80.0196850393701,0.69341,1191.8,-73,809.311023622047,0.30766,1231.5,661.5,40.2165354330709,48.996062992126,0.99628,384.12,1,59.2283464566929,0.70778,1718.5,0.5,7.20472440944882,27.1062992125984,0.391602362204724,8.7465,22.3559350393701,11.660327710968,13.9072817556795
"7118_rep3_15.59.25",7118,3,"L7550A x P6139B",46.5,29,8,2.9704144655697,0.693147180559945,3.82690075201131,1.55180879959746,0,"diallel",0.70155,1117.1,-234,827.086614173228,0.17964,608.5,806.5,55.6102362204724,73.9370078740157,0.41315,1062.4,-45,770.03937007874,0.22856,608.5,806.5,55.6102362204724,46.1417322834646,0.99563,323.61,1,51.990157480315,0.55248,1762.5,0.5,5.96456692913386,23.8779527559055,0.373816929133858,7.158,23.488625984252,11.3175186686276,13.6816694030827
"7119_rep1_15.46.06",7119,1,"7262B",51,21.5,12,3.33967652501391,1.20297230399235,3.13592890404727,1.00795792039998,0,"diallel",0.88124,1179.5,-601,691.200787401575,0.33777,1560.5,653.5,27.4015748031496,70.6692913385827,0.81003,1162.4,-112,643.366141732283,0.42968,1560.5,653.5,27.4015748031496,49.1535433070866,0.98865,242.78,1,43.3385826771654,0.35917,1922.5,0.5,4.33070866141732,17.5984251968504,0.426944881889764,8.9526,21.1378956692913,10.742724438968,13.8422109097942
"7119_rep2_15.46.41",7119,2,"7262B",50.5,16,9,3.05776766447344,0.912282710476616,2.96114082878437,0.810930216216329,0,"diallel",0.88371,1022.6,-367,659.448818897638,0.27771,1288.5,833.5,31.6535433070866,66.1811023622047,0.80503,998.51,-69,617.696850393701,0.33361,1288.5,833.5,31.6535433070866,45.6102362204724,0.99538,224.13,1,36.742125984252,0.60666,1907.5,0.5,2.75590551181102,16.6535433070866,0.397787401574803,7.5968,19.4242204724409,10.5828653690101,13.5467980861998
"7119_rep3_15.47.24",7119,3,"7262B",45,19.5,11,3.36901848329792,1.16938135955632,2.71137799119488,0.418710334858185,0,"diallel",0.91674,1094.8,-331,725.236220472441,0.29927,1385.5,672.5,27.5,67.3622047244095,0.87978,1075.6,-51,685.905511811024,0.36247,1385.5,672.5,27.5,48.7795275590551,0.99293,203.78,1,34.4074803149606,0.37871,1991.5,0.5,5.25590551181102,14.6653543307087,0.398338582677165,8.3451,20.8316791338583,10.3924969230212,13.700724651426
"7120_rep1_13.37.41",7120,1,"(P.S.C. x P0159B) x 7262B",66,28.5,12,4.27011694212029,2.22893855282575,4.20050475805049,2.29253475714054,0,"diallel",0.53196,1568.7,-340,1112.32283464567,0.22279,161.5,341.5,69.3700787401575,81.4566929133858,0.58419,1521.2,-78,1055.1968503937,0.28937,161.5,341.5,69.3700787401575,55.2952755905512,0.99422,365.44,1,53.2677165354331,0.57004,1823.5,0.5,4.05511811023622,22.244094488189,0.478374015748032,12.8588,32.6617480314961,11.5606579271129,14.4044582153204
"7120_rep2_13.38.35",7120,2,"(P.S.C. x P0159B) x 7262B",67.5,26.7,10,4.14662070678747,2.2060741926132,3.73957256842945,1.8531680973567,0,"diallel",0.34776,1481.7,-349,1503.66141732283,0.1921,141.5,252.5,66.3779527559055,83.2283464566929,0.55435,1446.6,-52,1448.46456692913,0.23093,141.5,252.5,66.3779527559055,57.0472440944882,0.99457,305.06,1,49.8996062992126,0.46646,1811.5,0.5,4.15354330708661,22.2637795275591,0.551746062992126,9.5645,33.4340019685039,11.1994605191431,14.3024094058121
"7120_rep3_13.39.23",7120,3,"(P.S.C. x P0159B) x 7262B",66.5,20.5,9,3.91581580366684,1.80005827204275,3.65013862579751,1.65441127807683,0,"diallel",0.72511,1378,-436,1059.07480314961,0.26105,584.5,419.5,57.7165354330709,76.6338582677165,0.52535,1346.1,-90,1012.77559055118,0.32124,584.5,419.5,57.7165354330709,53.759842519685,0.99365,296.02,1,41.0413385826772,0.67075,1923.5,0.5,3.28740157480315,18.9566929133858,0.508907480314961,9.0401,33.6912086614173,11.1393078003012,14.1521977714763
"7121_rep1_13.40.43",7121,1,"(S.C. x Nbh2189B) x 7262B",74,22.5,12,3.90217466937333,1.91839212016142,4.11561669749764,2.18941639488841,0,"diallel",0.5325,1472.2,-658,881.535433070866,0.29568,737.5,707.5,49.4488188976378,70.4724409448819,0.48455,1436.6,-142,831.023622047244,0.36029,737.5,707.5,49.4488188976378,48.0905511811024,0.99086,335.53,1,44.8366141732283,0.64945,1681.5,0.5,6.81102362204724,18.4645669291339,0.513442913385827,9.7468,29.320124015748,11.3898760864413,14.2763933434873
"7121_rep2_13.41.34",7121,2,"(S.C. x Nbh2189B) x 7262B",72,29,12,4.13003340463061,2.05412373369555,4.20409542618122,2.19833507162025,0,"diallel",0.48149,1603.9,-821,1424.68503937008,0.2589,303.5,603.5,64.1929133858268,75.4330708661417,0.74964,1568.1,-168,1360.9842519685,0.32929,303.5,603.5,64.1929133858268,50.1377952755906,0.98631,364.71,1,59.5472440944882,0.35254,1502.5,0.5,10.6692913385827,21.3779527559055,0.529486220472441,9.6283,30.85775,11.5566552278316,14.4517434125395
"7121_rep3_14.09.10",7121,3,"(S.C. x Nbh2189B) x 7262B",65,25,10,3.45820763637894,1.30562645805244,3.7635229971097,1.71559810826249,0,"diallel",0.76564,1115.4,-270,973.228346456693,0.15092,699.5,467.5,58.8188976377953,79.8031496062992,0.75436,1066.6,-50,917.854330708661,0.18799,699.5,467.5,58.8188976377953,52.8149606299213,0.99631,316.16,1,50.6181102362205,0.66567,1742.5,0.5,5.96456692913386,23.0708661417323,0.428564960629921,8.5771,31.4468877952756,11.270955809406,13.6851524109804
"7122_rep1_14.15.04",7122,1,"L6038A x 7262B",56,25,10,3.51779452924597,1.43270073393405,3.97010321650467,2.02022218201986,0,"diallel",0.70467,1342.8,-412,1209.50787401575,0.23969,742.5,532.5,51.5748031496063,76.8307086614173,0.73082,1231.3,-89,1066.75196850394,0.28808,742.5,532.5,51.5748031496063,51.5354330708661,0.99511,355.22,1,51.0177165354331,0.66734,1868.5,0.5,3.18897637795276,21.3779527559055,0.410643700787402,7.7443,31.9755807086614,11.5038847203181,14.0760462284955
"7122_rep2_14.17.54",7122,2,"L6038A x 7262B",61,22,9,2.86846692250811,0.482426149244293,3.82690075201131,1.8229350866965,0,"diallel",0.87525,925.61,-182,717.992125984252,0.19363,1207.5,809.5,36.9291338582677,69.8228346456693,0.79947,813.95,-25,607.145669291339,0.20784,1207.5,809.5,36.9291338582677,46.0826771653543,0.99203,326.34,1,43.7066929133858,0.65312,1884.5,0.5,3.16929133858268,19.8228346456693,0.32151968503937,7.8362,16.8239724409449,11.3343369317654,13.2568453181148
"7122_rep3_14.18.58",7122,3,"L6038A x 7262B",62,24.5,8,3.05823747890539,0.832909122935104,3.61711488788463,1.50629715351459,0,"diallel",0.74202,1129.6,-386,1099.25196850394,0.19707,515.5,771.5,47.1259842519685,72.007874015748,0.70777,1086.4,-81,1045.53149606299,0.25073,515.5,771.5,47.1259842519685,46.8307086614173,0.99578,317.13,1,48.992125984252,0.61206,1763.5,0.5,5.15748031496063,21.259842519685,0.338696850393701,7.161,25.0992066929134,11.2770765411585,13.716211633685
"7123_rep1_14.11.57",7123,1,"P6139A x 7262B",69,24,9,3.6691868207682,1.57484646766448,3.61199840977798,1.61740608208328,0,"diallel",0.57209,1204.8,-242,1188.52362204724,0.15092,500.5,236.5,63.2677165354331,80.5905511811024,0.50663,1161.6,-49,1139.37007874016,0.1683,500.5,236.5,63.2677165354331,57.3622047244095,0.99477,297.93,1,45.1240157480315,0.56869,1860.5,0.5,2.79527559055118,19.3110236220472,0.455214566929134,9.0163,34.1599429133858,11.1521851256416,13.8621612923278
"7123_rep2_14.12.49",7123,2,"P6139A x 7262B",71,20,6,3.91282268559871,1.8196988379173,3.70450670999964,1.55603713570699,0,"diallel",0.45569,1313.9,-276,1077.06692913386,0.1639,278.5,307.5,68.1496062992126,76.5748031496063,0.73251,1278.4,-61,1032.95275590551,0.19543,278.5,307.5,68.1496062992126,55.9645669291339,0.99211,282.69,1,39.3051181102362,0.56508,1888.5,0.5,5.43307086614173,16.6929133858268,0.530183070866142,8.3504,40.2066122047244,11.0471210068518,14.054536907209
"7123_rep3_14.13.28",7123,3,"P6139A x 7262B",61,18.5,7,3.72954143583283,1.58923520511658,3.57766852477793,1.44220199305819,0,"diallel",0.66119,1172.3,-226,1093.8188976378,0.15644,530.5,241.5,57.992125984252,77.2047244094488,0.62079,1134,-52,1051.45669291339,0.1821,530.5,241.5,57.992125984252,57.2637795275591,0.99089,270.02,1,37.3700787401575,0.78613,1870.5,0.5,2.69685039370079,16.0236220472441,0.493311023622047,5.9396,33.719688976378,10.9553925064389,13.8134394146269
"7124_rep1_14.14.31",7124,1,"7262A x 7262B",49,17,14,3.68812917272323,1.55814461804655,3.02237420450041,0.765467842139571,0,"diallel",0.68831,1222,-445,683.405511811024,0.27361,820.5,801.5,45.6692913385827,64.7834645669291,0.50054,1203.8,-75,643.405511811024,0.33732,820.5,801.5,45.6692913385827,46.240157480315,0.9919,219,1,34.3917322834646,0.65712,1919.5,0.5,2.18503937007874,14.6259842519685,0.429718503937008,9.9359,22.4653562992126,10.5365927540104,13.9238464428178
"7124_rep2_14.15.11",7124,2,"7262A x 7262B",40,18.5,17,3.6312503412773,1.51732262352629,3.11129061418826,0.802001585472027,0,"diallel",0.86598,1084.6,-285,574.625984251969,0.30966,1162.5,858.5,29.7047244094488,64.3110236220472,0.77031,1053.1,-39,533.799212598425,0.38025,1162.5,858.5,29.7047244094488,45.1181102362205,0.99286,241.74,0,34.5866141732283,0.60618,1858.5,0.5,2.65748031496063,15.2755905511811,0.396165354330709,10.2369,18.6353602362205,10.7341332462817,13.6621623893721
"7124_rep3_14.15.48",7124,3,"7262A x 7262B",46.5,18.5,15,3.31817802594206,1.19088756477728,3.07269331469012,0.85015092936961,0,"diallel",0.89242,1055.5,-268,703.700787401575,0.30336,908.5,824.5,31.7322834645669,65.1574803149606,0.83969,1023.8,-49,663.917322834646,0.36874,908.5,824.5,31.7322834645669,45.7874015748032,0.99465,238.36,1,33.9429133858268,0.63938,1896.5,0.5,3.50393700787402,15.4527559055118,0.379137795275591,8.6177,16.6847066929134,10.7059822899314,13.6049598825076
"7125_rep1_14.17.12",7125,1,"L7550A x 7262B",56.5,19.5,20,3.42230634487239,1.45161382724053,4.23757873030801,2.26384426467762,0,"diallel",0.79065,1317,-407,616.043307086614,0.42697,1240.5,1179.5,33.8385826771654,60.2952755905512,0.57705,1271.7,-55,573.484251968504,0.51346,1240.5,1179.5,33.8385826771654,38.7992125984252,0.99146,334.88,1,38.6338582677165,0.89674,1901.5,0.5,3.01181102362205,17.5787401574803,0.403295275590551,12.2249,20.2524763779528,11.3859894180169,14.0347047207002
"7125_rep2_14.18.20",7125,2,"L7550A x 7262B",53,21,8,2.98011089265103,0.756121979721334,3.67958640720234,1.41342302850814,0,"diallel",0.70444,1082.2,-325,837.342519685039,0.17399,855.5,784.5,45.9448818897638,69.4094488188976,0.45009,1036.6,-74,791.653543307087,0.20654,855.5,784.5,45.9448818897638,46.5748031496063,0.99525,311.58,1,40.1633858267717,0.87293,1913.5,0.5,2.18503937007874,18.9173228346457,0.320889763779528,8.8936,24.6289468503937,11.2417595796296,13.6225615291088
"7125_rep3_14.18.56",7125,3,"L7550A x 7262B",46.5,24.5,8,3.16547504814109,0.993251773010283,3.58656983528937,1.31640823365572,0,"diallel",0.8093,1093.5,-422,1010.55118110236,0.20298,1261.5,664.5,39.8425196850394,74.9015748031496,0.63038,1055.7,-61,956.850393700787,0.23408,1261.5,664.5,39.8425196850394,48.9370078740157,0.99657,296.99,1,46.742125984252,0.78617,1828.5,0.5,3.48425196850394,22.0472440944882,0.35121062992126,8.4396,23.9510807086614,11.1458104988705,13.6536443565696
"7126_rep1_14.20.00",7126,1,"L7550B",46,25,7,2.18941639488841,-0.301105092783922,3.59099095329481,1.34025042261848,0,"diallel",0.89866,828.09,-164,476.594488188976,0.20632,1208.5,1293.5,29.4488188976378,60.6889763779528,0.73121,762.54,-27,424.842519685039,0.27441,1208.5,1293.5,29.4488188976378,36.5551181102362,0.9959,294.54,1,46.4704724409449,0.51474,1905.5,0.5,7.36220472440945,20.2165354330709,0.344498031496063,7.2653,15.9013799212598,11.1292316333315,13.0149273760821
"7126_rep2_14.20.38",7126,2,"L7550B",50.5,29.5,10,2.86220088092947,0.683096844706444,3.90378920050104,1.60743590976343,0,"diallel",0.77392,1046.6,-291,531.909448818898,0.25128,649.5,1508.5,40.492125984252,62.8543307086614,0.48589,984.47,-51,470,0.35968,649.5,1508.5,40.492125984252,32.3228346456693,0.9968,338.65,1,56.9566929133858,0.73849,1874.5,0.5,5.80708661417323,26.6141732283465,0.396393700787402,9.7256,13.7594251968504,11.4083979356163,13.5228239838576
"7126_rep3_14.21.26",7126,3,"L7550B",40,25.5,8,2.6616571615325,0.46373401623214,3.73433071701785,1.50407739677627,0,"diallel",0.78809,956.33,-185,647.263779527559,0.22661,1034.5,1353.5,30.6102362204724,60.4133858267717,0.42278,896.43,-51,593.956692913386,0.26327,1034.5,1353.5,30.6102362204724,35.3740157480315,0.9949,311.72,1,48.2795275590551,0.54898,1876.5,0.5,6.77165354330709,21.1220472440945,0.311525590551181,9.9449,13.4760078740157,11.2426641003281,13.3398541820076
"7127_rep1_14.22.08",7127,1,"(P.S.C. x P0159B) x L7550B",40,24.5,8,2.6658383522929,0.357674444271816,3.73552446193698,1.58923520511658,0,"diallel",0.59365,986.41,-161,557.53937007874,0.20736,1194.5,1359.5,42.5,61.4763779527559,0.72268,928.03,-41,505.236220472441,0.30034,1194.5,1359.5,42.5,35.255905511811,0.99538,311.02,1,47.3051181102362,0.81551,1902.5,0.5,3.38582677165354,22.3031496062992,0.339712598425197,8.4357,14.3694330708661,11.2381727799228,13.4110159787406
"7127_rep2_14.23.03",7127,2,"(P.S.C. x P0159B) x L7550B",43,26,9,2.99673177388707,0.828551817566148,4.0854719837185,1.99605993274078,0,"diallel",0.71249,1182,-276,513.484251968504,0.30822,1108.5,1260.5,34.0354330708661,66.2795275590551,0.44965,1126.1,-61,455.708661417323,0.42012,1108.5,1260.5,34.0354330708661,37.2047244094488,0.9944,351.2,1,53.4074803149606,0.77431,1869.5,0.5,2.69685039370079,25.1574803149606,0.367866141732283,9.3675,21.4896496062992,11.4811354754806,13.7942562775293
"7127_rep3_14.23.32",7127,3,"(P.S.C. x P0159B) x L7550B",39.5,23.5,9,2.68102152871429,0.371563556432483,3.77045944110636,1.61740608208328,0,"diallel",0.67691,962.14,-172,841.122047244095,0.17736,1029.5,1167.5,40.4133858267717,63.248031496063,0.66533,905.08,-31,793.681102362205,0.21743,1029.5,1167.5,40.4133858267717,39.0354330708661,0.99459,295.23,1,43.1830708661417,0.82055,1936.5,0.5,2.51968503937008,20.2952755905512,0.317606299212598,6.4398,21.3160059055118,11.1339610899145,13.3599256771489
"7128_rep1_14.24.20",7128,1,"(S.C. x Nbh2189B) x L7550B",54,21.5,8,2.22245904851476,-0.446287102628421,3.41772668361337,0.951657875711446,0,"diallel",0.78293,796.46,-128,686.181102362205,0.14282,1214.5,1256.5,39.4685039370079,61.0826771653543,0.54527,733.67,-20,638.877952755906,0.16801,1214.5,1256.5,39.4685039370079,37.2834645669291,0.99634,291.28,1,42.0334645669291,0.82962,1900.5,0.5,2.85433070866142,19.8818897637795,0.295112204724409,5.7753,22.0973307086614,11.1069852440138,12.9351418352662
"7128_rep2_14.25.25",7128,2,"(S.C. x Nbh2189B) x L7550B",56,18.5,7,2.46385324059017,0.0198026272961797,3.27032910645712,0.912282710476616,0,"diallel",0.67268,907.44,-169,836.771653543307,0.12262,943.5,864.5,50.9842519685039,65.2165354330709,0.76665,862.51,-35,796.299212598425,0.13674,943.5,864.5,50.9842519685039,45,0.99525,265.96,1,34.6122047244095,0.86451,1939.5,0.5,2.02755905511811,16.2992125984252,0.291801181102362,6.6339,31.9260216535433,10.9251468000361,13.2598444597251
"7128_rep3_14.26.07",7128,3,"(S.C. x Nbh2189B) x L7550B",53.5,28,7,2.87919845729804,0.741937344729377,3.23671574299653,1.05779029414785,0,"diallel",0.62557,1037.3,-109,819.763779527559,0.12306,181.5,969.5,66.7125984251969,70.1574803149606,0.83865,993.34,-25,762.53937007874,0.16765,181.5,969.5,66.7125984251969,42.9330708661417,0.99564,270.97,1,51.9527559055118,0.34581,1783.5,0.5,4.90157480314961,23.3070866141732,0.282826771653543,9.3318,34.3066397637795,10.962475046421,13.5515996981345
"7129_rep1_14.36.34",7129,1,"L6038A x L7550B",35,25.5,8,2.61812549357422,0.231111720963387,3.91102250509456,1.54756250871601,0,"diallel",0.85155,1033.7,-305,633.562992125984,0.28182,1227.5,1218.5,31.6929133858268,63.759842519685,0.68516,980.35,-59,582.46062992126,0.35943,1227.5,1218.5,31.6929133858268,38.0314960629921,0.99556,319.42,1,47.2736220472441,0.82719,1920.5,0.5,2.93307086614173,21.8110236220472,0.337248031496063,8.4704,19.9408287401575,11.2914679914277,13.5079359341733
"7129_rep2_14.37.26",7129,2,"L6038A x L7550B",43,29,9,2.72063731660768,0.488580014818671,4.10775424913202,1.87180217690159,0,"diallel",0.82327,1117.9,-474,650.925196850394,0.31208,1267.5,1429.5,30.9055118110236,62.992125984252,0.54293,1059.2,-84,592.185039370079,0.4089,1267.5,1429.5,30.9055118110236,33.8779527559055,0.99509,354.72,1,55.1437007874016,0.61931,1763.5,0.5,6.37795275590551,25.1968503937008,0.345431102362205,8.6814,19.890342519685,11.5010654117576,13.6620003396644
"7129_rep3_14.39.08",7129,3,"L6038A x L7550B",37,24,7,2.55955019278377,0.182321556793955,3.97424634860828,1.75958057086382,0,"diallel",0.88259,1021.3,-402,607.42125984252,0.32168,1344.5,1134.5,26.3582677165354,61.9685039370079,0.75628,970.37,-65,561.988188976378,0.40722,1344.5,1134.5,26.3582677165354,39.6850393700787,0.99175,309.37,1,41.8070866141732,0.59352,1933.5,0.5,3.24803149606299,18.3661417322835,0.340456692913386,7.8889,17.972874015748,11.2275074941715,13.4838041467346
"7130_rep1_14.57.37",7130,1,"P6139A x L7550B",53.5,29.5,9,3.07546724157284,0.974559639998131,4.2614114673159,1.98375629154543,0,"diallel",0.64792,1252.2,-532,989.783464566929,0.23552,686.5,824.5,46.8110236220472,75.4330708661417,0.45749,1198.7,-142,932.57874015748,0.29223,686.5,824.5,46.8110236220472,45.7874015748032,0.99564,362.47,1,54.2303149606299,0.82559,1881.5,0.5,3.09055118110236,25.7283464566929,0.332234251968504,9.0886,23.8771968503937,11.5443078461989,13.9114723436092
"7130_rep2_14.59.10",7130,2,"P6139A x L7550B",54,31,7,2.58475198475772,0.482426149244293,3.53892827735043,1.40118297361364,0,"diallel",0.70284,1030.4,-404,744.389763779528,0.25812,1206.5,1371.5,31.9094488188976,58.6417322834646,0.24766,991.08,-80,690.590551181102,0.34178,1206.5,1371.5,31.9094488188976,35.0196850393701,0.99337,277.48,1,49.6909448818898,0.36527,1834.5,0.5,4.48818897637795,19.7047244094488,0.340133858267717,7.63,21.4424763779528,11.0099026532673,13.5299036641724
"7130_rep3_15.00.38",7130,3,"P6139A x L7550B",57,28,10,2.57718192589717,0.322083499169113,3.99856760682833,1.7732559976635,0,"diallel",0.85603,1003,-349,542.40157480315,0.32277,1244.5,1533.5,26.8897637795276,58.5826771653543,0.4624,943.31,-63,489.311023622047,0.4351,1244.5,1533.5,26.8897637795276,31.8307086614173,0.99508,325.08,1,49.1181102362205,0.70798,1941.5,0.5,3.07086614173228,22.8346456692913,0.35275,7.4571,14.8571377952756,11.3266079348989,13.4308681449415
"7131_rep1_14.49.19",7131,1,"7262A x L7550B",31.5,21.5,11,3.99783366184126,2.0515563381903,4.37688845681776,2.27315628230323,1,"diallel",0.7006,1387.3,-141,476.003937007874,0.45126,1140.5,1415.5,41.5157480314961,55.492125984252,0.31586,1328.6,-28,401.830708661417,0.59521,1140.5,1415.5,41.5157480314961,34.1535433070866,0.98739,354.73,0,71.2795275590551,0.58791,1796.5,0.5,6.2992125984252,17.4212598425197,0.395685039370079,11.5856,22.8200787401575,11.5011564813702,14.1371011820672
"7131_rep2_14.49.44",7131,2,"7262A x L7550B",34,NA,22,3.87577387275303,1.98100146886658,NA,NA,1,"diallel",0.7337,1309.1,-259,483.681102362205,0.58259,1103.5,1169.5,30.9055118110236,45.6889763779528,0.65056,1291.8,-54,466.102362204724,0.63196,1103.5,1169.5,30.9055118110236,38.996062992126,0.49016,150.36,1,13.1990157480315,0.90602,1919.5,0.5,3.16929133858268,2.7755905511811,0.393877952755906,11.9126,22.7133543307087,9.78453508335883,14.0771253108489
"7133_rep1_14.28.02",7133,1,"7262A x L6038B",35,26.5,31,3.39651979211104,1.26129787094521,3.7440776145787,1.51951320490611,0,"diallel",0.67098,1196.4,-275,382.814960629921,0.40538,1173.5,1634.5,33.4448818897638,56.259842519685,0.48138,1154,-41,329.92125984252,0.61509,1173.5,1634.5,33.4448818897638,29.8425196850394,0.99637,290.72,1,49.0629921259843,0.67629,1754.5,0.5,6.31889763779528,22.5,0.394112204724409,12.5305,12.6968051181102,11.1031812143772,13.8462269423762
"7133_rep2_14.29.01",7133,2,"7262A x L6038B",31,29,28,3.87743156065853,1.80005827204275,3.79413996477143,1.59736533119983,0,"diallel",0.73864,1379.2,-301,508.700787401575,0.47409,1353.5,1352.5,32.5196850393701,64.2322834645669,0.38112,1342.4,-47,451.614173228346,0.65665,1353.5,1352.5,32.5196850393701,35.3937007874016,0.99655,295.26,1,53.7736220472441,0.56559,1952.5,0.5,2.61811023622047,24.9212598425197,0.38821062992126,13.2472,22.8838661417323,11.1341801815614,14.151088823684
"7133_rep3_14.30.07",7133,3,"7262A x L6038B",33,23.5,21,3.34709312266895,1.29746314741327,4.10544934195421,1.96711235670592,0,"diallel",0.79335,1186.8,-285,464.271653543307,0.4268,1474.5,1377.5,27.9330708661417,58.7795275590551,0.38365,1130.4,-47,416.968503937008,0.57282,1474.5,1377.5,27.9330708661417,34.9015748031496,0.99373,333.43,1,44.5452755905512,0.70956,1953.5,0.5,3.68110236220472,19.9606299212598,0.378606299212598,12.4742,17.6407460629921,11.3772775483739,13.805854083931
